,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,RFM_level,Kmeans cluster,Color,Advice
312,12728.0,72,4,836.33,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
313,12729.0,114,1,453.01,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
314,12731.0,24,12,18895.91,3,4,4,11,Best Customers,1,blue,Promotion of new offers
315,12732.0,180,1,236.26,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
316,12733.0,235,1,383.95,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
317,12734.0,353,1,110.4,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
318,12735.0,316,4,4138.02,1,2,4,7,Loyal Customers,3,black,Direct social media messaging
319,12736.0,333,1,234.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
320,12738.0,373,1,155.35,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
321,12739.0,79,2,1013.04,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
322,12740.0,64,1,427.6,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
323,12743.0,135,2,540.13,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
324,12744.0,52,7,21279.29,2,3,4,9,Best Customers,3,black,Direct social media messaging
325,12747.0,3,11,4196.01,4,4,4,12,Best Customers,1,blue,Promotion of new offers
326,12748.0,1,224,56932.92,4,4,4,12,Best Customers,1,blue,Promotion of new offers
327,12749.0,4,5,4090.88,4,3,4,11,Best Customers,1,blue,Promotion of new offers
328,12750.0,129,1,275.88,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
329,12752.0,82,1,4366.78,2,1,4,7,Loyal Customers,3,black,Direct social media messaging
330,12753.0,23,7,21541.31,3,3,4,10,Best Customers,1,blue,Promotion of new offers
331,12754.0,236,3,3010.74,1,2,4,7,Loyal Customers,3,black,Direct social media messaging
332,12755.0,281,2,3811.95,1,1,4,6,Loyal Customers,3,black,Direct social media messaging
333,12756.0,87,1,112.08,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
334,12757.0,16,14,9968.28,4,4,4,12,Best Customers,1,blue,Promotion of new offers
335,12758.0,117,2,2791.59,2,1,4,7,Loyal Customers,3,black,Direct social media messaging
336,12759.0,53,3,1531.44,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
337,12762.0,8,2,1898.52,4,1,3,8,Loyal Customers,0,red,Huge product discount
338,12763.0,139,2,494.08,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
339,12764.0,317,1,1693.88,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
340,12766.0,4,7,6989.63,4,3,4,11,Best Customers,1,blue,Promotion of new offers
341,12769.0,239,1,1143.6,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
342,12770.0,211,1,1351.45,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
343,12772.0,60,1,892.47,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
344,12775.0,18,5,1386.04,4,3,3,10,Best Customers,1,blue,Promotion of new offers
345,12778.0,20,6,822.23,3,3,3,9,Best Customers,1,blue,Promotion of new offers
346,12779.0,38,10,4057.24,3,4,4,11,Best Customers,1,blue,Promotion of new offers
347,12781.0,64,2,826.74,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
348,12782.0,5,5,2330.92,4,3,4,11,Best Customers,1,blue,Promotion of new offers
349,12783.0,3,6,2225.91,4,3,4,11,Best Customers,1,blue,Promotion of new offers
350,12784.0,10,2,532.82,4,1,2,7,Loyal Customers,0,red,Huge product discount
351,12785.0,365,1,311.95,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
352,12787.0,10,3,463.66,4,2,2,8,Loyal Customers,0,red,Huge product discount
353,12789.0,66,1,91.85,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
354,12790.0,193,1,324.92,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
355,12791.0,374,1,192.6,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
356,12792.0,257,1,400.54,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
357,12793.0,335,3,571.88,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
358,12794.0,54,3,1144.71,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
359,12795.0,19,1,430.48,3,1,2,6,Loyal Customers,0,red,Huge product discount
360,12797.0,361,2,274.28,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
361,12798.0,11,3,6977.04,4,2,4,10,Best Customers,1,blue,Promotion of new offers
362,12802.0,187,1,427.58,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
363,12808.0,37,3,483.65,3,2,2,7,Loyal Customers,0,red,Huge product discount
364,12809.0,178,1,489.31,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
365,12811.0,261,3,514.85,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
366,12812.0,45,1,229.64,3,1,1,5,Loyal Customers,0,red,Huge product discount
367,12814.0,102,2,1090.84,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
368,12815.0,148,2,1063.46,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
369,12816.0,96,2,572.2,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
370,12817.0,282,1,166.04,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
371,12818.0,262,1,1542.08,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
372,12820.0,4,4,942.34,4,2,3,9,Best Customers,0,red,Huge product discount
373,12821.0,215,1,92.72,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
374,12822.0,71,2,948.88,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
375,12823.0,75,5,1759.5,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
376,12824.0,60,1,397.12,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
377,12826.0,3,8,7536.06,4,4,4,12,Best Customers,1,blue,Promotion of new offers
378,12827.0,6,3,430.15,4,2,2,8,Loyal Customers,0,red,Huge product discount
379,12828.0,3,6,1018.71,4,3,3,10,Best Customers,1,blue,Promotion of new offers
380,12829.0,337,2,293.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
381,12830.0,38,6,6814.64,3,3,4,10,Best Customers,1,blue,Promotion of new offers
382,12831.0,263,1,215.05,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
383,12832.0,33,2,383.03,3,1,2,6,Loyal Customers,0,red,Huge product discount
384,12833.0,146,1,417.38,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
385,12834.0,283,1,312.38,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
386,12836.0,60,4,2610.36,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
387,12837.0,174,1,134.1,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
388,12838.0,34,2,671.95,3,1,2,6,Loyal Customers,0,red,Huge product discount
389,12839.0,3,15,5778.37,4,4,4,12,Best Customers,1,blue,Promotion of new offers
390,12840.0,144,4,2726.77,1,2,4,7,Loyal Customers,3,black,Direct social media messaging
391,12841.0,5,25,3991.58,4,4,4,12,Best Customers,1,blue,Promotion of new offers
392,12842.0,71,2,1118.99,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
393,12843.0,66,9,1717.61,2,4,3,9,Best Customers,1,blue,Promotion of new offers
394,12844.0,30,2,325.96,3,1,2,6,Loyal Customers,0,red,Huge product discount
395,12845.0,268,4,354.09,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
396,12847.0,23,1,843.64,3,1,3,7,Loyal Customers,0,red,Huge product discount
397,12849.0,32,2,1010.29,3,1,3,7,Loyal Customers,0,red,Huge product discount
398,12851.0,97,1,131.81,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
399,12852.0,295,1,311.55,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
400,12853.0,135,6,1957.1,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
401,12854.0,79,3,1316.25,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
402,12855.0,373,1,38.1,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
403,12856.0,8,6,2170.78,4,3,4,11,Best Customers,1,blue,Promotion of new offers
404,12857.0,211,2,1106.4,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
405,12863.0,53,1,521.2,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
406,12864.0,139,1,147.12,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
407,12865.0,27,2,1568.23,3,1,3,7,Loyal Customers,0,red,Huge product discount
408,12866.0,284,4,1487.38,1,2,3,6,Loyal Customers,3,black,Direct social media messaging
409,12867.0,27,9,4192.79,3,4,4,11,Best Customers,1,blue,Promotion of new offers
410,12868.0,186,7,2995.65,1,3,4,8,Loyal Customers,3,black,Direct social media messaging
411,12871.0,85,2,380.64,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
412,12872.0,327,2,599.97,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
413,12873.0,283,1,374.0,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
414,12875.0,144,2,343.23,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
415,12876.0,58,2,2218.02,2,1,4,7,Loyal Customers,3,black,Direct social media messaging
416,12877.0,4,12,1535.77,4,4,3,11,Best Customers,1,blue,Promotion of new offers
417,12878.0,237,2,854.99,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
418,12879.0,45,3,573.22,3,2,2,7,Loyal Customers,0,red,Huge product discount
419,12881.0,276,1,298.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
420,12882.0,10,2,1463.04,4,1,3,8,Loyal Customers,0,red,Huge product discount
421,12883.0,25,4,703.47,3,2,2,7,Loyal Customers,0,red,Huge product discount
422,12884.0,89,1,309.05,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
423,12885.0,64,3,1175.22,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
424,12886.0,68,2,1378.4,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
425,12888.0,215,6,6435.02,1,3,4,8,Loyal Customers,3,black,Direct social media messaging
426,12890.0,25,1,376.72,3,1,2,6,Loyal Customers,0,red,Huge product discount
427,12891.0,186,3,331.0,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
428,12893.0,31,1,176.55,3,1,1,5,Loyal Customers,0,red,Huge product discount
429,12895.0,43,2,372.8,3,1,2,6,Loyal Customers,0,red,Huge product discount
430,12897.0,205,2,216.5,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
431,12901.0,9,32,19028.2,4,4,4,12,Best Customers,1,blue,Promotion of new offers
432,12902.0,265,1,138.68,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
433,12904.0,19,2,496.06,3,1,2,6,Loyal Customers,0,red,Huge product discount
434,12906.0,12,5,2919.81,4,3,4,11,Best Customers,1,blue,Promotion of new offers
435,12908.0,177,2,750.0,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
436,12909.0,40,5,2178.67,3,3,4,10,Best Customers,1,blue,Promotion of new offers
437,12910.0,24,8,3075.04,3,4,4,11,Best Customers,1,blue,Promotion of new offers
438,12912.0,3,5,1662.3,4,3,3,10,Best Customers,1,blue,Promotion of new offers
439,12913.0,5,6,10707.03,4,3,4,11,Best Customers,1,blue,Promotion of new offers
440,12915.0,149,2,363.65,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
441,12916.0,139,4,2944.95,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
442,12917.0,129,1,594.0,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
443,12919.0,9,6,1335.19,4,3,3,10,Best Customers,1,blue,Promotion of new offers
444,12920.0,18,1,162.78,4,1,1,6,Loyal Customers,0,red,Huge product discount
445,12921.0,10,41,17486.44,4,4,4,12,Best Customers,1,blue,Promotion of new offers
446,12922.0,162,1,405.38,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
447,12923.0,65,1,172.82,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
448,12924.0,89,4,933.7,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
449,12925.0,5,2,694.05,4,1,2,7,Loyal Customers,0,red,Huge product discount
450,12928.0,36,5,2062.7,3,3,4,10,Best Customers,1,blue,Promotion of new offers
451,12929.0,312,1,117.85,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
452,12930.0,79,2,415.8,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
453,12931.0,22,16,42378.44,3,4,4,11,Best Customers,1,blue,Promotion of new offers
454,12933.0,25,9,5524.34,3,4,4,11,Best Customers,1,blue,Promotion of new offers
455,12935.0,3,8,2184.31,4,4,4,12,Best Customers,1,blue,Promotion of new offers
456,12936.0,18,4,1063.9,4,2,3,9,Best Customers,0,red,Huge product discount
457,12937.0,16,4,1504.27,4,2,3,9,Best Customers,0,red,Huge product discount
458,12938.0,26,1,114.14,3,1,1,5,Loyal Customers,0,red,Huge product discount
459,12939.0,65,8,11581.8,2,4,4,10,Best Customers,1,blue,Promotion of new offers
460,12940.0,55,2,899.69,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
461,12942.0,132,3,675.6,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
462,12943.0,302,1,6.55,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
463,12944.0,36,2,604.51,3,1,2,6,Loyal Customers,0,red,Huge product discount
464,12945.0,289,1,462.95,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
465,12947.0,144,7,1623.89,1,3,3,7,Loyal Customers,3,black,Direct social media messaging
466,12948.0,17,8,2066.05,4,4,4,12,Best Customers,1,blue,Promotion of new offers
467,12949.0,31,9,4168.47,3,4,4,11,Best Customers,1,blue,Promotion of new offers
468,12950.0,3,3,1843.0,4,2,3,9,Best Customers,0,red,Huge product discount
469,12951.0,9,6,1064.07,4,3,3,10,Best Customers,1,blue,Promotion of new offers
470,12952.0,6,4,1387.79,4,2,3,9,Best Customers,0,red,Huge product discount
471,12953.0,10,1,329.85,4,1,2,7,Loyal Customers,0,red,Huge product discount
472,12955.0,2,12,11394.75,4,4,4,12,Best Customers,1,blue,Promotion of new offers
473,12956.0,307,1,108.07,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
474,12957.0,5,10,4039.51,4,4,4,12,Best Customers,1,blue,Promotion of new offers
475,12962.0,8,2,266.39,4,1,1,6,Loyal Customers,0,red,Huge product discount
476,12963.0,9,9,7365.15,4,4,4,12,Best Customers,1,blue,Promotion of new offers
477,12965.0,90,1,769.81,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
478,12966.0,10,1,160.18,4,1,1,6,Loyal Customers,0,red,Huge product discount
479,12967.0,359,2,1660.9,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
480,12968.0,113,1,135.95,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
481,12970.0,8,4,405.47,4,2,2,8,Loyal Customers,0,red,Huge product discount
482,12971.0,4,89,13198.07,4,4,4,12,Best Customers,1,blue,Promotion of new offers
483,12974.0,198,1,144.8,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
484,12976.0,212,1,738.6,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
485,12977.0,157,1,39.24,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
486,12980.0,158,9,7374.9,1,4,4,9,Best Customers,3,black,Direct social media messaging
487,12981.0,30,2,372.22,3,1,2,6,Loyal Customers,0,red,Huge product discount
488,12982.0,243,1,390.54,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
489,12984.0,19,1,97.5,3,1,1,5,Loyal Customers,0,red,Huge product discount
490,12985.0,1,2,1236.5,4,1,3,8,Loyal Customers,0,red,Huge product discount
491,12987.0,74,2,558.7,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
492,12988.0,293,1,505.82,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
493,12989.0,4,16,6929.4,4,4,4,12,Best Customers,1,blue,Promotion of new offers
494,12990.0,32,3,409.5,3,2,2,7,Loyal Customers,0,red,Huge product discount
495,12991.0,24,2,503.76,3,1,2,6,Loyal Customers,0,red,Huge product discount
496,12993.0,24,4,414.76,3,2,2,7,Loyal Customers,0,red,Huge product discount
497,12994.0,5,3,974.42,4,2,3,9,Best Customers,0,red,Huge product discount
498,12995.0,86,1,211.32,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
499,12997.0,23,6,1937.71,3,3,3,9,Best Customers,1,blue,Promotion of new offers
500,12999.0,197,3,455.88,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
501,13000.0,107,3,534.85,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
502,13001.0,5,14,9798.72,4,4,4,12,Best Customers,1,blue,Promotion of new offers
503,13002.0,319,1,120.95,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
504,13003.0,106,3,149.05,2,2,1,5,Loyal Customers,2,green,Products advertisment via mail
505,13004.0,12,19,5674.51,4,4,4,12,Best Customers,1,blue,Promotion of new offers
506,13005.0,174,2,513.7,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
507,13006.0,57,1,81.57,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
508,13008.0,324,1,229.47,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
509,13011.0,373,1,50.55,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
510,13012.0,10,8,1646.84,4,4,3,11,Best Customers,1,blue,Promotion of new offers
511,13013.0,2,13,4810.94,4,4,4,12,Best Customers,1,blue,Promotion of new offers
512,13014.0,11,10,3466.28,4,4,4,12,Best Customers,1,blue,Promotion of new offers
513,13015.0,54,5,3339.64,2,3,4,9,Best Customers,3,black,Direct social media messaging
514,13016.0,74,3,789.89,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
515,13017.0,8,1,204.0,4,1,1,6,Loyal Customers,0,red,Huge product discount
516,13018.0,17,30,10603.32,4,4,4,12,Best Customers,1,blue,Promotion of new offers
517,13021.0,5,9,2616.38,4,4,4,12,Best Customers,1,blue,Promotion of new offers
